day;timestamp;product;fair_value;position;cash;mtm_pnl
-1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;0;INTARIAN_PEPPER_ROOT;11000.0;0;0.0;0.0
-1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;100;INTARIAN_PEPPER_ROOT;11000.1;0;0.0;0.0
-1;200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;200;INTARIAN_PEPPER_ROOT;11000.2;11;-121077.0;-74.79999999998836
-1;300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;300;INTARIAN_PEPPER_ROOT;11000.3;21;-231147.0;-140.70000000001164
-1;400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;400;INTARIAN_PEPPER_ROOT;11000.4;31;-341217.0;-204.60000000003492
-1;500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;500;INTARIAN_PEPPER_ROOT;11000.5;42;-462294.0;-273.0
-1;600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;600;INTARIAN_PEPPER_ROOT;11000.6;50;-550350.0;-320.0
-1;700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;700;INTARIAN_PEPPER_ROOT;11000.7;59;-649413.0;-371.69999999995343
-1;800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;800;INTARIAN_PEPPER_ROOT;11000.8;71;-781497.0;-440.20000000006985
-1;900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;900;INTARIAN_PEPPER_ROOT;11000.9;71;-781497.0;-433.0999999999767
-1;1000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;1000;INTARIAN_PEPPER_ROOT;11001.0;71;-781497.0;-426.0
-1;1100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;1100;INTARIAN_PEPPER_ROOT;11001.1;71;-781497.0;-418.9000000000233
-1;1200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;1200;INTARIAN_PEPPER_ROOT;11001.2;71;-781497.0;-411.79999999993015
-1;1300;ASH_COATED_OSMIUM;10001.0;-2;20004.0;2.0
-1;1300;INTARIAN_PEPPER_ROOT;11001.3;71;-781497.0;-404.70000000006985
-1;1400;ASH_COATED_OSMIUM;10001.0;-2;20004.0;2.0
-1;1400;INTARIAN_PEPPER_ROOT;11001.4;71;-781497.0;-397.5999999999767
-1;1500;ASH_COATED_OSMIUM;10001.0;-2;20004.0;2.0
-1;1500;INTARIAN_PEPPER_ROOT;11001.5;71;-781497.0;-390.5
-1;1600;ASH_COATED_OSMIUM;10001.0;-2;20004.0;2.0
-1;1600;INTARIAN_PEPPER_ROOT;11001.6;77;-847473.0;-349.79999999993015
-1;1700;ASH_COATED_OSMIUM;10001.0;-2;20004.0;2.0
-1;1700;INTARIAN_PEPPER_ROOT;11001.7;80;-880461.0;-325.0
-1;1800;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;1800;INTARIAN_PEPPER_ROOT;11001.8;80;-880461.0;-317.0
-1;1900;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;1900;INTARIAN_PEPPER_ROOT;11001.9;80;-880461.0;-309.0
-1;2000;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2000;INTARIAN_PEPPER_ROOT;11002.0;80;-880461.0;-301.0
-1;2100;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2100;INTARIAN_PEPPER_ROOT;11002.1;80;-880461.0;-293.0
-1;2200;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2200;INTARIAN_PEPPER_ROOT;11002.2;80;-880461.0;-285.0
-1;2300;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2300;INTARIAN_PEPPER_ROOT;11002.3;80;-880461.0;-277.0
-1;2400;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2400;INTARIAN_PEPPER_ROOT;11002.4;80;-880461.0;-269.0
-1;2500;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2500;INTARIAN_PEPPER_ROOT;11002.5;80;-880461.0;-261.0
-1;2600;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2600;INTARIAN_PEPPER_ROOT;11002.6;80;-880461.0;-253.0
-1;2700;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2700;INTARIAN_PEPPER_ROOT;11002.7;80;-880461.0;-245.0
-1;2800;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2800;INTARIAN_PEPPER_ROOT;11002.8;80;-880461.0;-237.0
-1;2900;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;2900;INTARIAN_PEPPER_ROOT;11002.9;80;-880461.0;-229.0
-1;3000;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;3000;INTARIAN_PEPPER_ROOT;11003.0;80;-880461.0;-221.0
-1;3100;ASH_COATED_OSMIUM;10001.0;-9;90025.0;16.0
-1;3100;INTARIAN_PEPPER_ROOT;11003.1;80;-880461.0;-213.0
