day;timestamp;product;fair_value;position;cash;mtm_pnl
1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;0;INTARIAN_PEPPER_ROOT;13000.0;0;0.0;0.0
1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;100;INTARIAN_PEPPER_ROOT;13000.1;0;0.0;0.0
1;200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;200;INTARIAN_PEPPER_ROOT;13000.2;0;0.0;0.0
1;300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;300;INTARIAN_PEPPER_ROOT;13000.3;0;0.0;0.0
1;400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;400;INTARIAN_PEPPER_ROOT;13000.4;0;0.0;0.0
1;500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;500;INTARIAN_PEPPER_ROOT;13000.5;0;0.0;0.0
1;600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;600;INTARIAN_PEPPER_ROOT;13000.6;12;-156084.0;-76.79999999998836
1;700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;700;INTARIAN_PEPPER_ROOT;13000.7;20;-260140.0;-126.0
1;800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;800;INTARIAN_PEPPER_ROOT;13000.8;36;-468164.0;-135.20000000001164
1;900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;900;INTARIAN_PEPPER_ROOT;13000.9;46;-598234.0;-192.59999999997672
1;1000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1000;INTARIAN_PEPPER_ROOT;13001.0;46;-598234.0;-188.0
1;1100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1100;INTARIAN_PEPPER_ROOT;13001.1;46;-598234.0;-183.40000000002328
1;1200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1200;INTARIAN_PEPPER_ROOT;13001.2;46;-598234.0;-178.79999999993015
1;1300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1300;INTARIAN_PEPPER_ROOT;13001.3;46;-598234.0;-174.20000000006985
1;1400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1400;INTARIAN_PEPPER_ROOT;13001.4;46;-598234.0;-169.59999999997672
1;1500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1500;INTARIAN_PEPPER_ROOT;13001.5;56;-728314.0;-230.0
1;1600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1600;INTARIAN_PEPPER_ROOT;13001.6;56;-728314.0;-224.40000000002328
1;1700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1700;INTARIAN_PEPPER_ROOT;13001.7;66;-858394.0;-281.79999999993015
1;1800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1800;INTARIAN_PEPPER_ROOT;13001.8;75;-975466.0;-331.0
1;1900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1900;INTARIAN_PEPPER_ROOT;13001.9;75;-975466.0;-323.5
1;2000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2000;INTARIAN_PEPPER_ROOT;13002.0;75;-975466.0;-316.0
1;2100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2100;INTARIAN_PEPPER_ROOT;13002.1;75;-975466.0;-308.5
1;2200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2200;INTARIAN_PEPPER_ROOT;13002.2;80;-1040451.0;-275.0
1;2300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2300;INTARIAN_PEPPER_ROOT;13002.3;80;-1040451.0;-267.0
1;2400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2400;INTARIAN_PEPPER_ROOT;13002.4;80;-1040451.0;-259.0
1;2500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2500;INTARIAN_PEPPER_ROOT;13002.5;80;-1040451.0;-251.0
1;2600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2600;INTARIAN_PEPPER_ROOT;13002.6;80;-1040451.0;-243.0
1;2700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2700;INTARIAN_PEPPER_ROOT;13002.7;80;-1040451.0;-235.0
1;2800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2800;INTARIAN_PEPPER_ROOT;13002.8;80;-1040451.0;-227.0
1;2900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2900;INTARIAN_PEPPER_ROOT;13002.9;80;-1040451.0;-219.0
1;3000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3000;INTARIAN_PEPPER_ROOT;13003.0;80;-1040451.0;-211.0
1;3100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3100;INTARIAN_PEPPER_ROOT;13003.1;80;-1040451.0;-203.0
1;3200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3200;INTARIAN_PEPPER_ROOT;13003.2;80;-1040451.0;-195.0
1;3300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3300;INTARIAN_PEPPER_ROOT;13003.3;80;-1040451.0;-187.0
1;3400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3400;INTARIAN_PEPPER_ROOT;13003.4;80;-1040451.0;-179.0
1;3500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3500;INTARIAN_PEPPER_ROOT;13003.5;80;-1040451.0;-171.0
1;3600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3600;INTARIAN_PEPPER_ROOT;13003.6;80;-1040451.0;-163.0
1;3700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3700;INTARIAN_PEPPER_ROOT;13003.7;80;-1040451.0;-155.0
1;3800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3800;INTARIAN_PEPPER_ROOT;13003.8;80;-1040451.0;-147.0
1;3900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3900;INTARIAN_PEPPER_ROOT;13003.9;80;-1040451.0;-139.0
1;4000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;4000;INTARIAN_PEPPER_ROOT;13004.0;80;-1040451.0;-131.0
1;4100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;4100;INTARIAN_PEPPER_ROOT;13004.1;80;-1040451.0;-123.0
1;4200;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4200;INTARIAN_PEPPER_ROOT;13004.2;80;-1040451.0;-115.0
1;4300;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4300;INTARIAN_PEPPER_ROOT;13004.3;80;-1040451.0;-107.0
1;4400;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4400;INTARIAN_PEPPER_ROOT;13004.4;80;-1040451.0;-99.0
1;4500;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4500;INTARIAN_PEPPER_ROOT;13004.5;80;-1040451.0;-91.0
1;4600;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4600;INTARIAN_PEPPER_ROOT;13004.6;80;-1040451.0;-83.0
1;4700;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4700;INTARIAN_PEPPER_ROOT;13004.7;80;-1040451.0;-75.0
1;4800;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4800;INTARIAN_PEPPER_ROOT;13004.8;80;-1040451.0;-67.0
1;4900;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4900;INTARIAN_PEPPER_ROOT;13004.9;80;-1040451.0;-59.0
1;5000;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5000;INTARIAN_PEPPER_ROOT;13005.0;80;-1040451.0;-51.0
1;5100;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5100;INTARIAN_PEPPER_ROOT;13005.1;80;-1040451.0;-43.0
1;5200;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5200;INTARIAN_PEPPER_ROOT;13005.2;80;-1040451.0;-35.0
1;5300;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5300;INTARIAN_PEPPER_ROOT;13005.3;80;-1040451.0;-27.0
1;5400;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5400;INTARIAN_PEPPER_ROOT;13005.4;80;-1040451.0;-19.0
1;5500;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5500;INTARIAN_PEPPER_ROOT;13005.5;80;-1040451.0;-11.0
1;5600;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5600;INTARIAN_PEPPER_ROOT;13005.6;80;-1040451.0;-3.0
1;5700;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5700;INTARIAN_PEPPER_ROOT;13005.7;80;-1040451.0;5.0
1;5800;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5800;INTARIAN_PEPPER_ROOT;13005.8;80;-1040451.0;13.0
1;5900;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5900;INTARIAN_PEPPER_ROOT;13005.9;80;-1040451.0;21.0
1;6000;ASH_COATED_OSMIUM;10001.0;15;-149874.0;141.0
1;6000;INTARIAN_PEPPER_ROOT;13006.0;80;-1040451.0;29.0
1;6100;ASH_COATED_OSMIUM;10001.0;15;-149874.0;141.0
