timestamp;buyer;seller;symbol;currency;price;quantity
2500;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;4
2900;;;VEV_5400;XIRECS;22.0;3
2900;;;VEV_5500;XIRECS;8.0;3
2900;;;VEV_6000;XIRECS;0.0;3
2900;;;VEV_6500;XIRECS;0.0;3
5200;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;3
5500;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8
8000;;;HYDROGEL_PACK;XIRECS;10018.0;6
9000;;;VEV_4000;XIRECS;1222.0;2
9300;;;VELVETFRUIT_EXTRACT;XIRECS;5229.0;6
10100;;;HYDROGEL_PACK;XIRECS;10014.0;5
11100;;;VEV_4000;XIRECS;1246.0;1
11900;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;4
14000;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;7
15200;;;VEV_5400;XIRECS;21.0;5
15200;;;VEV_5500;XIRECS;7.0;5
15200;;;VEV_6000;XIRECS;0.0;5
15200;;;VEV_6500;XIRECS;0.0;5
15300;;;HYDROGEL_PACK;XIRECS;10026.0;3
15400;;;VEV_4000;XIRECS;1232.0;3
15700;;;HYDROGEL_PACK;XIRECS;10009.0;2
16400;;;HYDROGEL_PACK;XIRECS;10009.0;4
17000;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;6
18600;;;VEV_4000;XIRECS;1247.0;3
19900;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;7
20300;;;HYDROGEL_PACK;XIRECS;10002.0;5
20500;;;HYDROGEL_PACK;XIRECS;10000.0;3
20700;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;5
22500;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;4
23200;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;4
23300;;;HYDROGEL_PACK;XIRECS;9997.0;2
24400;;;VEV_4000;XIRECS;1225.0;1
26100;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;5
27300;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;3
28400;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;8
28500;;;HYDROGEL_PACK;XIRECS;9994.0;5
29100;;;HYDROGEL_PACK;XIRECS;9973.0;6
29800;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;4
31700;;;VEV_5400;XIRECS;18.0;5
31700;;;VEV_5500;XIRECS;6.0;5
31700;;;VEV_6000;XIRECS;0.0;5
31700;;;VEV_6500;XIRECS;0.0;5
33300;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;6
36500;;;VELVETFRUIT_EXTRACT;XIRECS;5229.0;7
36800;;;VELVETFRUIT_EXTRACT;XIRECS;5228.0;7
37300;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;5
38200;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;5
38400;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;3
38700;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;6
39900;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;8
40500;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;7
41500;;;VEV_4000;XIRECS;1242.0;1
45100;;;VEV_5400;XIRECS;19.0;2
45100;;;VEV_5500;XIRECS;7.0;2
45100;;;VEV_6000;XIRECS;0.0;2
45100;;;VEV_6500;XIRECS;0.0;2
45800;;;HYDROGEL_PACK;XIRECS;9978.0;2
47900;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;4
54300;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;4
54600;;;HYDROGEL_PACK;XIRECS;9987.0;3
54900;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;4
55000;;;HYDROGEL_PACK;XIRECS;9987.0;6
56700;;;HYDROGEL_PACK;XIRECS;9991.0;6
57500;;;VELVETFRUIT_EXTRACT;XIRECS;5246.0;4
57900;;;VEV_4000;XIRECS;1232.0;1
60000;;;HYDROGEL_PACK;XIRECS;9988.0;4
61900;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;5
62400;;;VEV_4000;XIRECS;1229.0;2
63900;;;HYDROGEL_PACK;XIRECS;9986.0;5
65600;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;8
67600;;;HYDROGEL_PACK;XIRECS;9993.0;5
68400;;;VEV_6000;XIRECS;0.0;5
68400;;;VEV_6500;XIRECS;0.0;5
69200;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;8
69500;;;VEV_5300;XIRECS;48.0;5
69500;;;VEV_5400;XIRECS;20.0;5
69500;;;VEV_5500;XIRECS;7.0;5
69500;;;VEV_6000;XIRECS;0.0;5
69500;;;VEV_6500;XIRECS;0.0;5
73000;;;HYDROGEL_PACK;XIRECS;9980.0;3
75300;;;VEV_4000;XIRECS;1253.0;3
75500;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;6
75800;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;3
76300;;;VELVETFRUIT_EXTRACT;XIRECS;5247.0;8
77800;;;HYDROGEL_PACK;XIRECS;9990.0;2
79000;;;VEV_4000;XIRECS;1235.0;2
79800;;;VELVETFRUIT_EXTRACT;XIRECS;5247.0;6
79800;;;VEV_4000;XIRECS;1260.0;1
79900;;;VEV_4000;XIRECS;1261.0;2
81700;;;VEV_4000;XIRECS;1264.0;1
85300;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6
85800;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;4
86300;;;VELVETFRUIT_EXTRACT;XIRECS;5244.0;7
86800;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6
87400;;;VEV_5300;XIRECS;47.0;3
87400;;;VEV_5400;XIRECS;20.0;3
87400;;;VEV_5500;XIRECS;7.0;3
87400;;;VEV_6000;XIRECS;0.0;3
87400;;;VEV_6500;XIRECS;0.0;3
88000;;;VEV_4000;XIRECS;1247.0;1
88900;;;VEV_5500;XIRECS;7.0;4
