day;timestamp;product;fair_value;position;cash;mtm_pnl
1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;0;INTARIAN_PEPPER_ROOT;13000.0;0;0.0;0.0
1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;100;INTARIAN_PEPPER_ROOT;13000.1;0;0.0;0.0
1;200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;200;INTARIAN_PEPPER_ROOT;13000.2;0;0.0;0.0
1;300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;300;INTARIAN_PEPPER_ROOT;13000.3;0;0.0;0.0
1;400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;400;INTARIAN_PEPPER_ROOT;13000.4;0;0.0;0.0
1;500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;500;INTARIAN_PEPPER_ROOT;13000.5;9;-117063.0;-58.5
1;600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;600;INTARIAN_PEPPER_ROOT;13000.6;21;-273147.0;-134.39999999996508
1;700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;700;INTARIAN_PEPPER_ROOT;13000.7;21;-273147.0;-132.29999999998836
1;800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;800;INTARIAN_PEPPER_ROOT;13000.8;29;-377115.0;-91.80000000004657
1;900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;900;INTARIAN_PEPPER_ROOT;13000.9;29;-377115.0;-88.90000000002328
1;1000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1000;INTARIAN_PEPPER_ROOT;13001.0;29;-377115.0;-86.0
1;1100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1100;INTARIAN_PEPPER_ROOT;13001.1;29;-377115.0;-83.09999999997672
1;1200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1200;INTARIAN_PEPPER_ROOT;13001.2;29;-377115.0;-80.19999999995343
1;1300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1300;INTARIAN_PEPPER_ROOT;13001.3;29;-377115.0;-77.30000000004657
1;1400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1400;INTARIAN_PEPPER_ROOT;13001.4;29;-377115.0;-74.40000000002328
1;1500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1500;INTARIAN_PEPPER_ROOT;13001.5;29;-377115.0;-71.5
1;1600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1600;INTARIAN_PEPPER_ROOT;13001.6;29;-377115.0;-68.59999999997672
1;1700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1700;INTARIAN_PEPPER_ROOT;13001.7;29;-377115.0;-65.69999999995343
1;1800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1800;INTARIAN_PEPPER_ROOT;13001.8;38;-494187.0;-118.60000000003492
1;1900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1900;INTARIAN_PEPPER_ROOT;13001.9;38;-494187.0;-114.79999999998836
1;2000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2000;INTARIAN_PEPPER_ROOT;13002.0;38;-494187.0;-111.0
1;2100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2100;INTARIAN_PEPPER_ROOT;13002.1;38;-494187.0;-107.20000000001164
1;2200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2200;INTARIAN_PEPPER_ROOT;13002.2;44;-572169.0;-72.19999999995343
1;2300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2300;INTARIAN_PEPPER_ROOT;13002.3;44;-572169.0;-67.80000000004657
1;2400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2400;INTARIAN_PEPPER_ROOT;13002.4;44;-572169.0;-63.40000000002328
1;2500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2500;INTARIAN_PEPPER_ROOT;13002.5;44;-572169.0;-59.0
1;2600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2600;INTARIAN_PEPPER_ROOT;13002.6;44;-572169.0;-54.59999999997672
1;2700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2700;INTARIAN_PEPPER_ROOT;13002.7;44;-572169.0;-50.199999999953434
1;2800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2800;INTARIAN_PEPPER_ROOT;13002.8;44;-572169.0;-45.800000000046566
1;2900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;2900;INTARIAN_PEPPER_ROOT;13002.9;53;-689250.0;-96.30000000004657
1;3000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3000;INTARIAN_PEPPER_ROOT;13003.0;53;-689250.0;-91.0
1;3100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3100;INTARIAN_PEPPER_ROOT;13003.1;53;-689250.0;-85.69999999995343
1;3200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3200;INTARIAN_PEPPER_ROOT;13003.2;53;-689250.0;-80.39999999990687
1;3300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3300;INTARIAN_PEPPER_ROOT;13003.3;53;-689250.0;-75.10000000009313
1;3400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3400;INTARIAN_PEPPER_ROOT;13003.4;65;-845370.0;-149.0
1;3500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3500;INTARIAN_PEPPER_ROOT;13003.5;78;-1014440.0;-167.0
1;3600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3600;INTARIAN_PEPPER_ROOT;13003.6;78;-1014440.0;-159.19999999995343
1;3700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3700;INTARIAN_PEPPER_ROOT;13003.7;78;-1014440.0;-151.39999999990687
1;3800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3800;INTARIAN_PEPPER_ROOT;13003.8;78;-1014440.0;-143.60000000009313
1;3900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;3900;INTARIAN_PEPPER_ROOT;13003.9;78;-1014440.0;-135.80000000004657
1;4000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;4000;INTARIAN_PEPPER_ROOT;13004.0;78;-1014440.0;-128.0
1;4100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;4100;INTARIAN_PEPPER_ROOT;13004.1;78;-1014440.0;-120.19999999995343
1;4200;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4200;INTARIAN_PEPPER_ROOT;13004.2;78;-1014440.0;-112.39999999990687
1;4300;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4300;INTARIAN_PEPPER_ROOT;13004.3;78;-1014440.0;-104.60000000009313
1;4400;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4400;INTARIAN_PEPPER_ROOT;13004.4;78;-1014440.0;-96.80000000004657
1;4500;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4500;INTARIAN_PEPPER_ROOT;13004.5;78;-1014440.0;-89.0
1;4600;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4600;INTARIAN_PEPPER_ROOT;13004.6;78;-1014440.0;-81.19999999995343
1;4700;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4700;INTARIAN_PEPPER_ROOT;13004.7;78;-1014440.0;-73.39999999990687
1;4800;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4800;INTARIAN_PEPPER_ROOT;13004.8;78;-1014440.0;-65.60000000009313
1;4900;ASH_COATED_OSMIUM;10001.0;7;-69958.0;49.0
1;4900;INTARIAN_PEPPER_ROOT;13004.9;78;-1014440.0;-57.800000000046566
1;5000;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5000;INTARIAN_PEPPER_ROOT;13005.0;78;-1014440.0;-50.0
1;5100;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5100;INTARIAN_PEPPER_ROOT;13005.1;78;-1014440.0;-42.199999999953434
1;5200;ASH_COATED_OSMIUM;10001.0;13;-129946.0;67.0
1;5200;INTARIAN_PEPPER_ROOT;13005.2;78;-1014440.0;-34.39999999990687
1;5300;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5300;INTARIAN_PEPPER_ROOT;13005.3;78;-1014440.0;-26.600000000093132
1;5400;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5400;INTARIAN_PEPPER_ROOT;13005.4;78;-1014440.0;-18.800000000046566
1;5500;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5500;INTARIAN_PEPPER_ROOT;13005.5;78;-1014440.0;-11.0
1;5600;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5600;INTARIAN_PEPPER_ROOT;13005.6;78;-1014440.0;-3.199999999953434
1;5700;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5700;INTARIAN_PEPPER_ROOT;13005.7;78;-1014440.0;4.600000000093132
1;5800;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
1;5800;INTARIAN_PEPPER_ROOT;13005.8;78;-1014440.0;12.399999999906868
1;5900;ASH_COATED_OSMIUM;10001.0;7;-69898.0;109.0
