day;timestamp;product;fair_value;position;cash;mtm_pnl
1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;0;INTARIAN_PEPPER_ROOT;13000.0;0;0.0;0.0
1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;100;INTARIAN_PEPPER_ROOT;13000.1;0;0.0;0.0
1;200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;200;INTARIAN_PEPPER_ROOT;13000.2;10;-130070.0;-68.0
1;300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;300;INTARIAN_PEPPER_ROOT;13000.3;18;-234126.0;-120.60000000000582
1;400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;400;INTARIAN_PEPPER_ROOT;13000.4;29;-377203.0;-191.40000000002328
1;500;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;500;INTARIAN_PEPPER_ROOT;13000.5;41;-533287.0;-266.5
1;600;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;600;INTARIAN_PEPPER_ROOT;13000.6;49;-637343.0;-313.5999999999767
1;700;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;700;INTARIAN_PEPPER_ROOT;13000.7;59;-767413.0;-371.69999999995343
1;800;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;800;INTARIAN_PEPPER_ROOT;13000.8;68;-884476.0;-421.60000000009313
1;900;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;900;INTARIAN_PEPPER_ROOT;13000.9;78;-1014546.0;-475.80000000004657
1;1000;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1000;INTARIAN_PEPPER_ROOT;13001.0;78;-1014546.0;-468.0
1;1100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1100;INTARIAN_PEPPER_ROOT;13001.1;78;-1014546.0;-460.19999999995343
1;1200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
1;1200;INTARIAN_PEPPER_ROOT;13001.2;78;-1014546.0;-452.39999999990687
1;1300;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1300;INTARIAN_PEPPER_ROOT;13001.3;78;-1014546.0;-444.60000000009313
1;1400;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1400;INTARIAN_PEPPER_ROOT;13001.4;78;-1014546.0;-436.80000000004657
1;1500;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1500;INTARIAN_PEPPER_ROOT;13001.5;78;-1014546.0;-429.0
1;1600;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1600;INTARIAN_PEPPER_ROOT;13001.6;78;-1014546.0;-421.19999999995343
1;1700;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1700;INTARIAN_PEPPER_ROOT;13001.7;78;-1014546.0;-413.39999999990687
1;1800;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1800;INTARIAN_PEPPER_ROOT;13001.8;78;-1014546.0;-405.60000000009313
1;1900;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;1900;INTARIAN_PEPPER_ROOT;13001.9;78;-1014546.0;-397.80000000004657
1;2000;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2000;INTARIAN_PEPPER_ROOT;13002.0;78;-1014546.0;-390.0
1;2100;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2100;INTARIAN_PEPPER_ROOT;13002.1;78;-1014546.0;-382.19999999995343
1;2200;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2200;INTARIAN_PEPPER_ROOT;13002.2;78;-1014546.0;-374.39999999990687
1;2300;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2300;INTARIAN_PEPPER_ROOT;13002.3;78;-1014546.0;-366.60000000009313
1;2400;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2400;INTARIAN_PEPPER_ROOT;13002.4;78;-1014546.0;-358.80000000004657
1;2500;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2500;INTARIAN_PEPPER_ROOT;13002.5;78;-1014546.0;-351.0
1;2600;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2600;INTARIAN_PEPPER_ROOT;13002.6;78;-1014546.0;-343.19999999995343
1;2700;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2700;INTARIAN_PEPPER_ROOT;13002.7;78;-1014546.0;-335.39999999990687
1;2800;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2800;INTARIAN_PEPPER_ROOT;13002.8;78;-1014546.0;-327.60000000009313
1;2900;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;2900;INTARIAN_PEPPER_ROOT;13002.9;78;-1014546.0;-319.80000000004657
1;3000;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3000;INTARIAN_PEPPER_ROOT;13003.0;78;-1014546.0;-312.0
1;3100;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3100;INTARIAN_PEPPER_ROOT;13003.1;78;-1014546.0;-304.19999999995343
1;3200;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3200;INTARIAN_PEPPER_ROOT;13003.2;78;-1014546.0;-296.39999999990687
1;3300;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3300;INTARIAN_PEPPER_ROOT;13003.3;78;-1014546.0;-288.60000000009313
1;3400;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3400;INTARIAN_PEPPER_ROOT;13003.4;78;-1014546.0;-280.80000000004657
1;3500;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3500;INTARIAN_PEPPER_ROOT;13003.5;78;-1014546.0;-273.0
1;3600;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3600;INTARIAN_PEPPER_ROOT;13003.6;78;-1014546.0;-265.19999999995343
1;3700;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3700;INTARIAN_PEPPER_ROOT;13003.7;78;-1014546.0;-257.39999999990687
1;3800;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3800;INTARIAN_PEPPER_ROOT;13003.8;78;-1014546.0;-249.60000000009313
1;3900;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;3900;INTARIAN_PEPPER_ROOT;13003.9;78;-1014546.0;-241.80000000004657
1;4000;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;4000;INTARIAN_PEPPER_ROOT;13004.0;78;-1014546.0;-234.0
1;4100;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;4100;INTARIAN_PEPPER_ROOT;13004.1;78;-1014546.0;-226.19999999995343
1;4200;ASH_COATED_OSMIUM;10001.0;7;-69979.0;28.0
1;4200;INTARIAN_PEPPER_ROOT;13004.2;78;-1014546.0;-218.39999999990687
1;4300;ASH_COATED_OSMIUM;10001.0;4;-39970.0;34.0
1;4300;INTARIAN_PEPPER_ROOT;13004.3;78;-1014546.0;-210.60000000009313
1;4400;ASH_COATED_OSMIUM;10001.0;4;-39970.0;34.0
1;4400;INTARIAN_PEPPER_ROOT;13004.4;78;-1014546.0;-202.80000000004657
1;4500;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;4500;INTARIAN_PEPPER_ROOT;13004.5;78;-1014546.0;-195.0
1;4600;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;4600;INTARIAN_PEPPER_ROOT;13004.6;78;-1014546.0;-187.19999999995343
1;4700;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;4700;INTARIAN_PEPPER_ROOT;13004.7;78;-1014546.0;-179.39999999990687
1;4800;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;4800;INTARIAN_PEPPER_ROOT;13004.8;78;-1014546.0;-171.60000000009313
1;4900;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;4900;INTARIAN_PEPPER_ROOT;13004.9;80;-1040546.0;-154.0
1;5000;ASH_COATED_OSMIUM;10001.0;9;-89940.0;69.0
1;5000;INTARIAN_PEPPER_ROOT;13005.0;80;-1040546.0;-146.0
1;5100;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5100;INTARIAN_PEPPER_ROOT;13005.1;80;-1040546.0;-138.0
1;5200;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5200;INTARIAN_PEPPER_ROOT;13005.2;80;-1040546.0;-130.0
1;5300;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5300;INTARIAN_PEPPER_ROOT;13005.3;80;-1040546.0;-122.0
1;5400;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5400;INTARIAN_PEPPER_ROOT;13005.4;80;-1040546.0;-114.0
1;5500;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5500;INTARIAN_PEPPER_ROOT;13005.5;80;-1040546.0;-106.0
1;5600;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5600;INTARIAN_PEPPER_ROOT;13005.6;80;-1040546.0;-98.0
1;5700;ASH_COATED_OSMIUM;10001.0;-1;10140.0;139.0
1;5700;INTARIAN_PEPPER_ROOT;13005.7;80;-1040546.0;-90.0
1;5800;ASH_COATED_OSMIUM;10001.0;-3;30156.0;153.0
