day;timestamp;product;fair_value;position;cash;mtm_pnl
-1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;0;INTARIAN_PEPPER_ROOT;11000.0;0;0.0;0.0
-1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;100;INTARIAN_PEPPER_ROOT;11000.1;10;-110070.0;-69.0
-1;200;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;200;INTARIAN_PEPPER_ROOT;11000.2;19;-209133.0;-129.19999999998254
-1;300;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;300;INTARIAN_PEPPER_ROOT;11000.3;27;-297189.0;-180.90000000002328
-1;400;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;400;INTARIAN_PEPPER_ROOT;11000.4;36;-396252.0;-237.60000000003492
-1;500;ASH_COATED_OSMIUM;10001.0;5;-49970.0;35.0
-1;500;INTARIAN_PEPPER_ROOT;11000.5;36;-396252.0;-234.0
-1;600;ASH_COATED_OSMIUM;10001.0;11;-109934.0;77.0
-1;600;INTARIAN_PEPPER_ROOT;11000.6;44;-484308.0;-281.5999999999767
-1;700;ASH_COATED_OSMIUM;10001.0;11;-109934.0;77.0
-1;700;INTARIAN_PEPPER_ROOT;11000.7;55;-605385.0;-346.5
-1;800;ASH_COATED_OSMIUM;10001.0;20;-199880.0;140.0
-1;800;INTARIAN_PEPPER_ROOT;11000.8;67;-737469.0;-415.4000000000233
-1;900;ASH_COATED_OSMIUM;10001.0;20;-199880.0;140.0
-1;900;INTARIAN_PEPPER_ROOT;11000.9;79;-869553.0;-481.9000000000233
-1;1000;ASH_COATED_OSMIUM;10001.0;20;-199880.0;140.0
-1;1000;INTARIAN_PEPPER_ROOT;11001.0;79;-869553.0;-474.0
-1;1100;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1100;INTARIAN_PEPPER_ROOT;11001.1;79;-869553.0;-466.0999999999767
-1;1200;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1200;INTARIAN_PEPPER_ROOT;11001.2;79;-869553.0;-458.19999999995343
-1;1300;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1300;INTARIAN_PEPPER_ROOT;11001.3;79;-869553.0;-450.30000000004657
-1;1400;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1400;INTARIAN_PEPPER_ROOT;11001.4;79;-869553.0;-442.4000000000233
-1;1500;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1500;INTARIAN_PEPPER_ROOT;11001.5;79;-869553.0;-434.5
-1;1600;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1600;INTARIAN_PEPPER_ROOT;11001.6;79;-869553.0;-426.5999999999767
-1;1700;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1700;INTARIAN_PEPPER_ROOT;11001.7;79;-869553.0;-418.69999999995343
-1;1800;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1800;INTARIAN_PEPPER_ROOT;11001.8;79;-869553.0;-410.80000000004657
-1;1900;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;1900;INTARIAN_PEPPER_ROOT;11001.9;79;-869553.0;-402.9000000000233
-1;2000;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2000;INTARIAN_PEPPER_ROOT;11002.0;79;-869553.0;-395.0
-1;2100;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2100;INTARIAN_PEPPER_ROOT;11002.1;79;-869553.0;-387.0999999999767
-1;2200;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2200;INTARIAN_PEPPER_ROOT;11002.2;79;-869553.0;-379.19999999995343
-1;2300;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2300;INTARIAN_PEPPER_ROOT;11002.3;79;-869553.0;-371.30000000004657
-1;2400;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2400;INTARIAN_PEPPER_ROOT;11002.4;79;-869553.0;-363.4000000000233
-1;2500;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2500;INTARIAN_PEPPER_ROOT;11002.5;79;-869553.0;-355.5
-1;2600;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2600;INTARIAN_PEPPER_ROOT;11002.6;80;-880550.0;-342.0
-1;2700;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2700;INTARIAN_PEPPER_ROOT;11002.7;80;-880550.0;-334.0
-1;2800;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2800;INTARIAN_PEPPER_ROOT;11002.8;80;-880550.0;-326.0
-1;2900;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;2900;INTARIAN_PEPPER_ROOT;11002.9;80;-880550.0;-318.0
-1;3000;ASH_COATED_OSMIUM;10001.0;23;-229862.0;161.0
-1;3000;INTARIAN_PEPPER_ROOT;11003.0;80;-880550.0;-310.0
