timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;8
100;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;10
200;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;9
300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;8
400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;9
500;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;8
600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
700;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;11
800;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11007.0;12
800;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;9
1100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
2600;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;10997.0;5
2600;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;10996.0;2
5000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
5000;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;10999.0;4
6100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
10200;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;10
11400;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
12800;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;14
15100;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11021.0;7
16600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11012.0;5
17800;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11023.0;3
18100;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11013.0;5
18100;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11012.0;1
19400;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11025.0;6
20400;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;11
21400;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11027.0;3
24100;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11030.0;6
24400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11031.0;8
24700;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;9
24900;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11030.0;4
25400;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11020.0;7
26600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11022.0;3
26700;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11032.0;7
27100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
28100;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11037.0;7
28300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;11035.0;9
28900;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11023.0;6
28900;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11022.0;1
30000;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
30200;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11024.0;7
31000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11037.0;3
33100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
33100;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;5
34300;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10009.0;8
34800;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;2
37300;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
38000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11044.0;5
40300;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;3
42100;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10004.0;9
42200;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;8
45000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
46000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
49000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;8
49200;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11044.0;3
50100;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11045.0;5
50100;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11044.0;2
50200;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;8
50400;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
52000;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11046.0;3
53300;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11062.0;3
55100;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;11050.0;3
57000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;11063.0;3
