timestamp;buyer;seller;symbol;currency;price;quantity
100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9992.0;5
200;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;8
300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;11
400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;10
500;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;8
600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;11
700;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;11
800;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;8
900;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;10
1100;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12996.0;3
1100;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;12995.0;2
1200;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
1600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
1700;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;5
1800;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
4100;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;8
6000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13012.0;7
8400;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
8500;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13014.0;7
8600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13015.0;11
8700;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;3
9100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
9600;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13018.0;6
9700;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13006.0;3
10200;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13016.0;5
10300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13017.0;11
10400;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9998.0;7
11800;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13017.0;6
12300;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13018.0;7
12400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13019.0;9
15500;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13021.0;7
15700;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
15800;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13022.0;9
18000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13024.0;3
18500;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9998.0;13
18500;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;5
18900;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;5
18900;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13012.0;2
19100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
19400;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
19500;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;8
19900;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
20900;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;9
21100;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;8
21500;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10003.0;8
22400;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13028.0;4
25600;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;3
26000;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13032.0;7
26100;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13033.0;11
26900;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13032.0;3
27200;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13036.0;7
27800;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13023.0;7
28200;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
28500;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13023.0;3
28500;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13022.0;4
28800;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;7
29800;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9999.0;7
30300;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
30600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
32900;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13022.0;4
33900;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;13
34500;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10005.0;7
34700;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;10000.0;7
34800;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
35600;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
36100;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;2
36400;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;3
37000;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
39100;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10005.0;4
40000;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10005.0;5
40600;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10009.0;9
41400;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
41600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
42300;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;7
44300;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13038.0;7
45600;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13051.0;6
50400;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;7
51300;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;4
53900;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13050.0;6
54200;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13060.0;3
58300;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
58500;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;5
58700;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13054.0;3
59100;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;9
60000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;3
62900;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13068.0;4
64500;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13059.0;4
64500;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13058.0;2
67200;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13057.0;7
68700;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;3
69000;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9999.0;6
70600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;4
73000;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
76600;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13082.0;5
77400;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;1
77400;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;3
79600;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10005.0;4
79700;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13085.0;3
80000;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13077.0;3
82400;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13077.0;3
84100;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13080.0;2
84100;BOT;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13087.0;8
86500;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;4
86700;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10009.0;2
88300;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
88900;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;2
89200;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13095.0;5
89300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13096.0;11
90400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13086.0;2
90400;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13084.0;3
91300;BOT;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10005.0;4
92500;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;4
94500;BOT_MAKER;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13088.0;7
94900;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;8
95300;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13101.0;3
96000;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
96000;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;2
96000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10009.0;5
96900;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
97000;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;2
98500;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
98700;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;7
100500;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13096.0;3
100900;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
101900;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;4
104800;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13110.0;7
105500;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13111.0;7
105600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13112.0;10
106600;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;6
107400;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13113.0;5
109100;SUBMISSION;BOT_TAKER;INTARIAN_PEPPER_ROOT;XIRECS;13104.0;7
109200;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;1
109200;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;3
109200;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;6
110400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13106.0;2
110400;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;4
111900;BOT_TAKER;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10008.0;5
114600;SUBMISSION;BOT;ASH_COATED_OSMIUM;XIRECS;9997.0;2
114700;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;2
115400;SUBMISSION;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9994.0;3
115700;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9993.0;3
116700;BOT_MAKER;BOT_TAKER;ASH_COATED_OSMIUM;XIRECS;9991.0;6
120200;BOT_TAKER;BOT_MAKER;INTARIAN_PEPPER_ROOT;XIRECS;13116.0;6
120600;BOT_TAKER;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;13126.0;4
