day;timestamp;product;fair_value;position;cash;mtm_pnl
-1;0;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;0;INTARIAN_PEPPER_ROOT;11000.0;0;0.0;0.0
-1;100;ASH_COATED_OSMIUM;10001.0;0;0.0;0.0
-1;100;INTARIAN_PEPPER_ROOT;11000.1;0;0.0;0.0
-1;200;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;200;INTARIAN_PEPPER_ROOT;11000.2;11;-121077.0;-74.79999999998836
-1;300;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;300;INTARIAN_PEPPER_ROOT;11000.3;20;-220140.0;-134.0
-1;400;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;400;INTARIAN_PEPPER_ROOT;11000.4;31;-341217.0;-204.60000000003492
-1;500;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;500;INTARIAN_PEPPER_ROOT;11000.5;39;-429273.0;-253.5
-1;600;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;600;INTARIAN_PEPPER_ROOT;11000.6;51;-561357.0;-326.4000000000233
-1;700;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;700;INTARIAN_PEPPER_ROOT;11000.7;61;-671427.0;-384.29999999993015
-1;800;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;800;INTARIAN_PEPPER_ROOT;11000.8;70;-770490.0;-434.0
-1;900;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;900;INTARIAN_PEPPER_ROOT;11000.9;70;-770490.0;-427.0
-1;1000;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1000;INTARIAN_PEPPER_ROOT;11001.0;70;-770490.0;-420.0
-1;1100;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1100;INTARIAN_PEPPER_ROOT;11001.1;70;-770490.0;-413.0
-1;1200;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1200;INTARIAN_PEPPER_ROOT;11001.2;70;-770490.0;-406.0
-1;1300;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1300;INTARIAN_PEPPER_ROOT;11001.3;70;-770490.0;-399.0
-1;1400;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1400;INTARIAN_PEPPER_ROOT;11001.4;70;-770490.0;-392.0
-1;1500;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1500;INTARIAN_PEPPER_ROOT;11001.5;70;-770490.0;-385.0
-1;1600;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1600;INTARIAN_PEPPER_ROOT;11001.6;70;-770490.0;-378.0
-1;1700;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1700;INTARIAN_PEPPER_ROOT;11001.7;70;-770490.0;-371.0
-1;1800;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1800;INTARIAN_PEPPER_ROOT;11001.8;70;-770490.0;-364.0
-1;1900;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;1900;INTARIAN_PEPPER_ROOT;11001.9;70;-770490.0;-357.0
-1;2000;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2000;INTARIAN_PEPPER_ROOT;11002.0;70;-770490.0;-350.0
-1;2100;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2100;INTARIAN_PEPPER_ROOT;11002.1;70;-770490.0;-343.0
-1;2200;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2200;INTARIAN_PEPPER_ROOT;11002.2;70;-770490.0;-336.0
-1;2300;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2300;INTARIAN_PEPPER_ROOT;11002.3;70;-770490.0;-329.0
-1;2400;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2400;INTARIAN_PEPPER_ROOT;11002.4;70;-770490.0;-322.0
-1;2500;ASH_COATED_OSMIUM;10001.0;-8;80064.0;56.0
-1;2500;INTARIAN_PEPPER_ROOT;11002.5;70;-770490.0;-315.0
-1;2600;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;2600;INTARIAN_PEPPER_ROOT;11002.6;70;-770490.0;-308.0
-1;2700;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;2700;INTARIAN_PEPPER_ROOT;11002.7;70;-770490.0;-301.0
-1;2800;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;2800;INTARIAN_PEPPER_ROOT;11002.8;70;-770490.0;-294.0
-1;2900;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;2900;INTARIAN_PEPPER_ROOT;11002.9;70;-770490.0;-287.0
-1;3000;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;3000;INTARIAN_PEPPER_ROOT;11003.0;70;-770490.0;-280.0
-1;3100;ASH_COATED_OSMIUM;10001.0;-3;30094.0;91.0
-1;3100;INTARIAN_PEPPER_ROOT;11003.1;70;-770490.0;-273.0
